"","room_id","host_id","room_type","borough","neighborhood","reviews","overall_satisfaction","accommodates","bedrooms","price","minstay","latitude","longitude","last_modified"
"1031",1074231,5909809,"Shared room",NA,"Haight Ashbury",114,4.5,6,1,165,NA,37.773008,-122.449283,"2017-03-13 03:01:38.204444"
"1032",6910758,30920210,"Shared room",NA,"South of Market",142,5,2,1,99,NA,37.775244,-122.407506,"2017-03-13 03:01:32.792407"
"1033",1056844,757108,"Shared room",NA,"Financial District",104,5,1,1,75,NA,37.790096,-122.395933,"2017-03-13 03:01:29.595567"
"1034",259622,329072,"Shared room",NA,"Financial District",120,4.5,4,1,45,NA,37.79441,-122.404725,"2017-03-13 03:01:26.914926"
"1035",72444,329072,"Shared room",NA,"Financial District",188,4.5,4,1,45,NA,37.793088,-122.404431,"2017-03-13 03:01:26.904850"
"1036",229240,329072,"Shared room",NA,"Financial District",196,4.5,4,1,45,NA,37.793414,-122.403399,"2017-03-13 03:01:26.884792"
"1037",70753,329072,"Shared room",NA,"Financial District",211,4.5,4,1,45,NA,37.79447,-122.404505,"2017-03-13 03:01:26.878024"
"1038",241235,329072,"Shared room",NA,"Financial District",183,4.5,4,1,45,NA,37.792708,-122.403826,"2017-03-13 03:01:25.214962"
"1039",5196399,23278,"Shared room",NA,"Mission",111,5,1,1,49,NA,37.756869,-122.414603,"2017-03-13 03:01:23.606617"
"1040",4464347,22931450,"Shared room",NA,"North Beach",137,4.5,4,1,38,NA,37.798914,-122.406113,"2017-03-13 03:01:22.353591"
"1041",4518031,22931450,"Shared room",NA,"North Beach",143,4.5,4,1,38,NA,37.799382,-122.405487,"2017-03-13 03:01:20.736543"
"1042",3789600,17249115,"Entire home/apt",NA,"Nob Hill",133,5,8,3,550,NA,37.794569,-122.41349,"2017-03-13 01:50:40.101729"
"1043",1696666,8958907,"Entire home/apt",NA,"Western Addition",105,4.5,8,4,650,NA,37.777219,-122.436556,"2017-03-13 01:50:36.666073"
"1044",49559,226013,"Entire home/apt",NA,"West of Twin Peaks",124,5,5,2,345,NA,37.741681,-122.46436,"2017-03-13 01:42:38.078437"
"1045",3258040,16476425,"Entire home/apt",NA,"Twin Peaks",138,5,4,2,350,NA,37.758221,-122.450897,"2017-03-13 01:30:52.498362"
"1046",1724819,9091173,"Entire home/apt",NA,"Twin Peaks",153,5,4,2,333,NA,37.758598,-122.45049,"2017-03-13 01:29:37.472516"
"1047",2887744,14757827,"Entire home/apt",NA,"Western Addition",115,5,8,4,750,NA,37.777108,-122.442951,"2017-03-13 01:52:50.554786"
"1048",1056688,1411704,"Entire home/apt",NA,"Bernal Heights",102,5,1,0,600,NA,37.747275,-122.4175,"2017-03-13 01:51:38.792839"
"1049",60365,279544,"Entire home/apt",NA,"Western Addition",195,5,6,3,365,NA,37.769656,-122.434962,"2017-03-13 01:26:29.610202"
"1050",6107359,640797,"Entire home/apt",NA,"Mission",122,5,6,2,319,NA,37.755873,-122.409057,"2017-03-13 01:24:41.262285"
"1051",57479,210882,"Entire home/apt",NA,"Haight Ashbury",124,5,5,2,400,NA,37.774595,-122.439229,"2017-03-13 01:23:46.930434"
"1052",2670951,8119896,"Entire home/apt",NA,"Inner Richmond",107,5,6,3,349,NA,37.78249,-122.459082,"2017-03-13 01:23:44.718147"
"1053",1344752,417366,"Entire home/apt",NA,"Western Addition",109,4.5,6,3,389,NA,37.785581,-122.444136,"2017-03-13 01:23:41.993427"
"1054",1767543,9286454,"Entire home/apt",NA,"Western Addition",159,4.5,7,2,350,NA,37.779763,-122.442756,"2017-03-13 01:23:39.741120"
"1055",1276744,3969198,"Entire home/apt",NA,"South of Market",132,4.5,4,2,358,NA,37.780228,-122.406797,"2017-03-13 01:23:37.749874"
"1056",128230,634277,"Entire home/apt",NA,"Castro/Upper Market",114,5,3,1,348,NA,37.758868,-122.435648,"2017-03-13 01:26:10.394985"
"1057",7278586,1867997,"Entire home/apt",NA,"Western Addition",117,5,5,1,345,NA,37.777592,-122.433548,"2017-03-13 01:22:42.827706"
"1058",488297,1261971,"Entire home/apt",NA,"Noe Valley",145,5,6,3,399,NA,37.756133,-122.440661,"2017-03-13 01:22:42.046137"
"1059",7344289,1656069,"Entire home/apt",NA,"Inner Richmond",134,5,9,2,375,NA,37.781181,-122.466333,"2017-03-13 01:22:41.306561"
"1060",536929,2607120,"Entire home/apt",NA,"Outer Mission",223,5,8,3,245,NA,37.721951,-122.443793,"2017-03-13 01:22:23.261912"
"1061",297897,1535770,"Entire home/apt",NA,"Outer Sunset",123,5,6,2,265,NA,37.75737,-122.506194,"2017-03-13 00:56:51.856464"
"1062",658588,3320853,"Entire home/apt",NA,"Twin Peaks",153,5,6,2,235,NA,37.756032,-122.446435,"2017-03-13 00:56:19.510958"
"1063",5858,8904,"Entire home/apt",NA,"Bernal Heights",111,5,5,2,235,NA,37.745112,-122.421018,"2017-03-13 00:56:14.803980"
"1064",3344631,15726799,"Entire home/apt",NA,"Mission",126,4.5,4,2,208,NA,37.751535,-122.417821,"2017-03-13 00:55:08.378708"
"1065",3199784,16215823,"Entire home/apt",NA,"South of Market",141,4.5,6,2,322,NA,37.779612,-122.391949,"2017-03-13 01:22:54.353097"
"1066",2049955,58930,"Entire home/apt",NA,"Inner Richmond",105,5,5,1,225,NA,37.774954,-122.461809,"2017-03-13 00:52:20.681446"
"1067",783149,4111317,"Entire home/apt",NA,"Haight Ashbury",131,5,4,1,250,NA,37.767123,-122.448708,"2017-03-13 00:51:51.895371"
"1068",8844548,46316665,"Entire home/apt",NA,"Haight Ashbury",142,5,2,0,207,NA,37.771778,-122.44541,"2017-03-13 00:50:56.482743"
"1069",1815551,9509470,"Entire home/apt",NA,"Noe Valley",144,5,2,1,250,NA,37.750449,-122.427853,"2017-03-13 00:50:31.566892"
"1070",2771688,14168367,"Entire home/apt",NA,"Mission",131,4.5,4,2,208,NA,37.751353,-122.417659,"2017-03-13 00:50:30.226043"
"1071",1999524,6794769,"Entire home/apt",NA,"Castro/Upper Market",155,5,6,2,269,NA,37.764124,-122.433754,"2017-03-13 00:50:26.895069"
"1072",3863281,19937219,"Entire home/apt",NA,"Mission",132,5,5,2,283,NA,37.757266,-122.418732,"2017-03-13 00:50:14.797871"
"1073",754117,3967658,"Entire home/apt",NA,"Haight Ashbury",108,5,6,1,285,NA,37.770464,-122.447715,"2017-03-13 00:49:59.447482"
"1074",183859,882283,"Entire home/apt",NA,"Glen Park",132,5,4,2,224,NA,37.736257,-122.43677,"2017-03-13 01:08:32.587327"
"1075",4957143,1792703,"Entire home/apt",NA,"Western Addition",104,5,2,1,225,NA,37.778675,-122.434805,"2017-03-13 00:49:42.683329"
"1076",2728615,12960258,"Entire home/apt",NA,"Downtown/Civic Center",102,5,6,2,299,NA,37.789945,-122.407515,"2017-03-13 00:48:47.637162"
"1077",4566275,2496223,"Entire home/apt",NA,"Western Addition",123,4.5,4,2,300,NA,37.778516,-122.441088,"2017-03-13 00:48:47.622231"
"1078",5007321,891427,"Entire home/apt",NA,"Mission",102,5,6,3,239,NA,37.765608,-122.420059,"2017-03-13 00:48:25.079267"
"1079",4571468,23672900,"Entire home/apt",NA,"Mission",118,5,2,0,235,NA,37.759723,-122.4235,"2017-03-13 00:47:42.605321"
"1080",6181501,32062839,"Entire home/apt",NA,"South of Market",121,4.5,6,2,299,NA,37.784902,-122.395429,"2017-03-13 00:47:33.292128"
"1081",3105383,1407754,"Entire home/apt",NA,"Downtown/Civic Center",104,5,4,1,239,NA,37.779758,-122.41477,"2017-03-13 00:47:30.241295"
"1082",2628957,13466569,"Entire home/apt",NA,"Twin Peaks",163,5,4,2,225,NA,37.753889,-122.449697,"2017-03-13 00:51:38.429102"
"1083",6092049,31615642,"Entire home/apt",NA,"Castro/Upper Market",138,5,2,0,238,NA,37.756076,-122.438011,"2017-03-13 00:51:34.026643"
"1084",10251,35199,"Entire home/apt",NA,"Mission",246,5,6,2,240,NA,37.758743,-122.413272,"2017-03-13 00:51:26.778355"
"1085",287967,961931,"Entire home/apt",NA,"Castro/Upper Market",131,5,2,1,225,NA,37.766721,-122.427899,"2017-03-13 00:51:16.904429"
"1086",752607,3958328,"Entire home/apt",NA,"Mission",170,4.5,6,3,299,NA,37.76411,-122.421587,"2017-03-13 00:51:14.352002"
"1087",1759087,9248549,"Entire home/apt",NA,"Potrero Hill",104,5,2,1,205,NA,37.764921,-122.397224,"2017-03-13 00:47:28.765540"
"1088",201579,986510,"Entire home/apt",NA,"Western Addition",167,5,4,1,295,NA,37.777557,-122.433264,"2017-03-13 00:47:13.894664"
"1089",1264260,6883003,"Entire home/apt",NA,"Marina",106,4.5,4,1,205,NA,37.801954,-122.42973,"2017-03-13 00:46:31.541501"
"1090",1525137,7390100,"Entire home/apt",NA,"Pacific Heights",132,5,3,1,210,NA,37.787788,-122.443928,"2017-03-13 00:46:18.840899"
"1091",1122014,6156130,"Entire home/apt",NA,"Western Addition",130,4.5,6,3,275,NA,37.771823,-122.430838,"2017-03-13 00:46:02.859751"
"1092",351821,559810,"Entire home/apt",NA,"Mission",109,4.5,4,2,272,NA,37.758697,-122.411078,"2017-03-13 00:46:00.060392"
"1093",4936887,3442905,"Entire home/apt",NA,"Western Addition",145,5,6,2,275,NA,37.786593,-122.442224,"2017-03-13 00:45:58.697392"
"1094",7823062,34007109,"Entire home/apt",NA,"Mission",105,4.5,5,2,265,NA,37.756867,-122.41624,"2017-03-13 00:45:58.655055"
"1095",727969,3729230,"Entire home/apt",NA,"Noe Valley",155,5,5,1,200,NA,37.75354,-122.433717,"2017-03-13 00:38:16.861133"
"1096",1433917,4819815,"Entire home/apt",NA,"Castro/Upper Market",122,5,3,1,195,NA,37.758668,-122.434541,"2017-03-13 00:37:32.792648"
"1097",61333,296704,"Entire home/apt",NA,"South of Market",149,4.5,3,1,200,NA,37.772638,-122.421112,"2017-03-13 00:37:19.214162"
"1098",1831361,9578072,"Entire home/apt",NA,"Mission",138,5,2,0,185,NA,37.769255,-122.424218,"2017-03-13 00:37:04.512027"
"1099",4077186,1999732,"Entire home/apt",NA,"Inner Richmond",119,4.5,4,2,250,NA,37.776274,-122.458882,"2017-03-13 00:47:07.163777"
"1100",7370012,2792001,"Entire home/apt",NA,"Inner Richmond",106,5,8,3,292,NA,37.773819,-122.465601,"2017-03-13 00:47:04.142164"
"1101",756670,3983035,"Entire home/apt",NA,"Western Addition",121,4.5,4,2,265,NA,37.774577,-122.428925,"2017-03-13 00:47:01.847469"
"1102",2592518,13272223,"Entire home/apt",NA,"South of Market",112,5,5,2,300,NA,37.776687,-122.409271,"2017-03-13 00:47:00.398030"
"1103",232492,1216300,"Entire home/apt",NA,"Nob Hill",141,5,4,1,259,NA,37.790649,-122.41828,"2017-03-13 00:46:53.009008"
"1104",4026354,20860681,"Entire home/apt",NA,"Parkside",126,4.5,4,2,189,NA,37.744742,-122.490847,"2017-03-13 00:36:27.984813"
"1105",1462428,6203265,"Entire home/apt",NA,"Castro/Upper Market",116,4.5,4,1,199,NA,37.768534,-122.431834,"2017-03-13 00:36:26.609645"
"1106",1336450,5102955,"Entire home/apt",NA,"Bernal Heights",150,5,4,2,190,NA,37.74592,-122.419971,"2017-03-13 00:35:55.615630"
"1107",918341,145258,"Entire home/apt",NA,"Potrero Hill",306,5,2,1,200,NA,37.763699,-122.397355,"2017-03-13 00:35:52.855171"
"1108",33578,145258,"Entire home/apt",NA,"Potrero Hill",434,5,2,1,200,NA,37.765256,-122.397305,"2017-03-13 00:35:52.852769"
"1109",1271318,2703731,"Entire home/apt",NA,"Castro/Upper Market",176,5,2,1,189,NA,37.757081,-122.434119,"2017-03-13 00:35:50.086589"
"1110",9340256,48476780,"Entire home/apt",NA,"Haight Ashbury",106,5,2,1,185,NA,37.776017,-122.440529,"2017-03-13 00:35:50.076668"
"1111",166199,792371,"Entire home/apt",NA,"Castro/Upper Market",114,5,4,1,195,NA,37.761936,-122.432392,"2017-03-13 00:35:48.739266"
"1112",2783251,14235899,"Entire home/apt",NA,"Russian Hill",104,5,2,1,185,NA,37.804158,-122.418708,"2017-03-13 00:35:37.988556"
"1113",2244546,8048849,"Entire home/apt",NA,"Castro/Upper Market",135,5,4,2,260,NA,37.764867,-122.440682,"2017-03-13 00:45:50.456984"
"1114",3138935,5391643,"Entire home/apt",NA,"Haight Ashbury",112,4,5,2,213,NA,37.774244,-122.45159,"2017-03-13 00:45:48.012700"
"1115",3689368,15698216,"Entire home/apt",NA,"Bayview",174,4.5,6,2,224,NA,37.728375,-122.397801,"2017-03-13 00:45:46.472796"
"1116",207980,1023546,"Entire home/apt",NA,"Noe Valley",207,5,8,3,295,NA,37.744459,-122.437757,"2017-03-13 00:45:43.889524"
"1117",5202841,26914130,"Entire home/apt",NA,"Russian Hill",112,4.5,4,1,225,NA,37.802195,-122.421711,"2017-03-13 00:45:43.254828"
"1118",142177,656263,"Entire home/apt",NA,"Outer Richmond",151,5,4,2,275,NA,37.784706,-122.48125,"2017-03-13 00:45:41.844989"
"1119",1279292,6961330,"Entire home/apt",NA,"Castro/Upper Market",134,5,2,1,250,NA,37.762901,-122.435514,"2017-03-13 00:45:41.044247"
"1120",2361587,2821521,"Entire home/apt",NA,"Inner Richmond",161,4.5,6,2,275,NA,37.774676,-122.455413,"2017-03-13 00:45:41.033863"
"1121",1484792,5192660,"Entire home/apt",NA,"Downtown/Civic Center",130,5,2,1,250,NA,37.777946,-122.421777,"2017-03-13 00:45:41.021863"
"1122",2074584,301914,"Entire home/apt",NA,"Mission",121,5,2,0,206,NA,37.760253,-122.416631,"2017-03-13 00:45:41.013580"
"1123",7615490,36128883,"Entire home/apt",NA,"West of Twin Peaks",137,5,4,1,265,NA,37.73537,-122.44378,"2017-03-13 00:45:38.429063"
"1124",2430258,2670625,"Entire home/apt",NA,"Outer Sunset",111,4.5,6,3,195,NA,37.746485,-122.506014,"2017-03-13 00:39:37.273556"
"1125",1669283,8839111,"Entire home/apt",NA,"Russian Hill",132,4.5,4,2,185,NA,37.798026,-122.411509,"2017-03-13 00:35:29.765807"
"1126",937842,2488180,"Entire home/apt",NA,"Mission",144,4.5,4,2,200,NA,37.759911,-122.410649,"2017-03-13 00:35:28.029876"
"1127",5346803,105051,"Entire home/apt",NA,"Western Addition",101,5,2,1,195,NA,37.773083,-122.434174,"2017-03-13 00:35:25.919315"
"1128",980783,5371124,"Entire home/apt",NA,"Potrero Hill",130,5,2,1,190,NA,37.764602,-122.404146,"2017-03-13 00:35:24.382766"
"1129",1343385,4991006,"Entire home/apt",NA,"Western Addition",106,5,2,1,185,NA,37.785816,-122.444091,"2017-03-13 00:35:20.010639"
"1130",488359,2416427,"Entire home/apt",NA,"Castro/Upper Market",144,5,2,1,195,NA,37.762142,-122.431482,"2017-03-13 00:35:19.243239"
"1131",33577,145258,"Entire home/apt",NA,"Potrero Hill",484,5,2,1,200,NA,37.765146,-122.397501,"2017-03-13 00:35:19.224314"
"1132",3793831,19205444,"Entire home/apt",NA,"Castro/Upper Market",113,5,3,1,189,NA,37.765123,-122.4268,"2017-03-13 00:35:16.661900"
"1133",53934,252376,"Entire home/apt",NA,"Downtown/Civic Center",224,5,4,2,200,NA,37.787755,-122.416344,"2017-03-13 00:35:15.933538"
"1134",1660173,8797452,"Entire home/apt",NA,"Mission",175,4,4,1,195,NA,37.75212,-122.414439,"2017-03-13 00:35:15.921602"
"1135",288213,1498483,"Entire home/apt",NA,"Potrero Hill",109,5,2,1,190,NA,37.759713,-122.388333,"2017-03-13 00:35:15.916504"
"1136",205842,145258,"Entire home/apt",NA,"Potrero Hill",482,5,2,1,200,NA,37.764874,-122.397627,"2017-03-13 00:35:14.479408"
"1137",2395993,303169,"Entire home/apt",NA,"Castro/Upper Market",154,5,3,1,194,NA,37.757548,-122.442713,"2017-03-13 00:35:12.877914"
"1138",581216,2860364,"Entire home/apt",NA,"Marina",184,5,5,3,196,NA,37.801718,-122.435013,"2017-03-13 00:35:12.867379"
"1139",1197716,1446786,"Entire home/apt",NA,"Inner Sunset",169,5,2,1,189,NA,37.763871,-122.460879,"2017-03-13 00:35:12.857369"
"1140",2253836,2202343,"Entire home/apt",NA,"Nob Hill",118,5,2,0,197,NA,37.791835,-122.419052,"2017-03-13 00:35:11.413788"
"1141",2736358,8638224,"Entire home/apt",NA,"Haight Ashbury",159,5,3,1,185,NA,37.767465,-122.444827,"2017-03-13 00:35:11.405602"
"1142",487499,1682183,"Entire home/apt",NA,"Mission",166,5,2,1,195,NA,37.760986,-122.42183,"2017-03-13 00:35:11.397194"
"1143",5548977,6076870,"Entire home/apt",NA,"Outer Richmond",133,5,6,0,195,NA,37.780934,-122.494251,"2017-03-13 00:35:10.593398"
"1145",1277771,6954280,"Entire home/apt",NA,"Inner Richmond",255,4.5,6,2,190,NA,37.785236,-122.476276,"2017-03-13 00:35:09.102517"
"1146",8584000,5580766,"Entire home/apt",NA,"Western Addition",104,5,4,1,250,NA,37.773965,-122.427833,"2017-03-13 00:45:51.383632"
"1147",1150867,6307640,"Entire home/apt",NA,"Castro/Upper Market",219,5,3,1,260,NA,37.768464,-122.438629,"2017-03-13 00:45:51.369569"
"1148",56200,266101,"Entire home/apt",NA,"Western Addition",265,5,4,1,245,NA,37.786289,-122.439566,"2017-03-13 00:45:50.468469"
